id,monkey_id,iop,icp,torch_present,scan_shape,constructed_filepath,training,oct_present,tiff_present,original scan folder (OCT),original scan folder (tiff),original scan file,scan date,scan time,eyeball (od or os),scan area,scan notes,handler,eric notes,exists
1226,10,,,TRUE,"[400, 400, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_3x3_0_0001016.OCT,TRUE,acute3_OD_V_3x3_0_0001016.OCT,,monkey_10_6.27.16/raw,,1016,6/27/16,,OD,3x3,,nasser,,TRUE
1227,10,,,TRUE,"[400, 400, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_3x3_0_0001020.OCT,TRUE,acute3_OD_V_3x3_0_0001020.OCT,,monkey_10_6.27.16/raw,,1020,6/27/16,,OD,3x3,,nasser,,TRUE
1228,10,,,TRUE,"[400, 400, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_3x3_0_0001024.OCT,TRUE,acute3_OD_V_3x3_0_0001024.OCT,,monkey_10_6.27.16/raw,,1024,6/27/16,,OD,3x3,,nasser,,TRUE
1229,10,,,TRUE,"[400, 400, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_5x5_0_0001028.OCT,TRUE,acute3_OD_V_5x5_0_0001028.OCT,,monkey_10_6.27.16/raw,,1028,6/27/16,,OD,5x5,,nasser,,TRUE
1230,10,,,TRUE,"[400, 400, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_6x6_0_0001032.OCT,TRUE,acute3_OD_V_6x6_0_0001032.OCT,,monkey_10_6.27.16/raw,,1032,6/27/16,,OD,6x6,,nasser,,TRUE
1231,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_12x12_0_0000002.OCT,TRUE,drogo_OD_V_12x12_0_0000002.OCT,,monkey_11_12.8.16/raw,,2,12/8/16,,OD,12x12,,nasser,,FALSE
1232,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_12x12_0_0000007.OCT,TRUE,drogo_OD_V_12x12_0_0000007.OCT,,monkey_11_12.8.16/raw,,7,12/8/16,,OD,12x12,,nasser,,FALSE
1233,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_6x6_0_0000012.OCT,TRUE,drogo_OD_V_6x6_0_0000012.OCT,,monkey_11_12.8.16/raw,,12,12/8/16,,OD,6x6,,nasser,,FALSE
1234,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_6x6_0_0000017.OCT,TRUE,drogo_OD_V_6x6_0_0000017.OCT,,monkey_11_12.8.16/raw,,17,12/8/16,,OD,6x6,,nasser,,FALSE
1235,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_6x6_0_0000022.OCT,TRUE,drogo_OD_V_6x6_0_0000022.OCT,,monkey_11_12.8.16/raw,,22,12/8/16,,OD,6x6,,nasser,,FALSE
1236,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_5x5_0_0000027.OCT,TRUE,drogo_OD_V_5x5_0_0000027.OCT,,monkey_11_12.8.16/raw,,27,12/8/16,,OD,5x5,,nasser,,FALSE
1237,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000032.OCT,TRUE,drogo_OD_V_3x3_0_0000032.OCT,,monkey_11_12.8.16/raw,,32,12/8/16,,OD,3x3,,nasser,,FALSE
1238,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000037.OCT,TRUE,drogo_OD_V_3x3_0_0000037.OCT,,monkey_11_12.8.16/raw,,37,12/8/16,,OD,3x3,,nasser,,FALSE
1239,11,,,TRUE,"[200, 200, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_2x2_0_0000042.OCT,TRUE,drogo_OD_V_2x2_0_0000042.OCT,,monkey_11_12.8.16/raw,,42,12/8/16,,OD,,,nasser,,FALSE
1240,11,,,FALSE,"[400, 300, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_2x2_0_0000047.OCT,TRUE,drogo_OD_V_2x2_0_0000047.OCT,,monkey_11_12.8.16/raw,,47,12/8/16,,OD,,,nasser,,FALSE
1241,11,,,FALSE,,,FALSE,,,monkey_11_12.8.16/raw,,,12/8/16,,,,,nasser,,FALSE
1242,11,,,FALSE,,,FALSE,,,monkey_11_12.8.16/raw,,,12/8/16,,OS,,,nasser,,FALSE
1243,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OS_V_12x12_0_0000052.OCT,TRUE,drogo_OS_V_12x12_0_0000052.OCT,,monkey_11_12.8.16/raw,,52,12/8/16,,OS,12x12,,nasser,,FALSE
1244,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OS_V_12x12_0_0000057.OCT,TRUE,drogo_OS_V_12x12_0_0000057.OCT,,monkey_11_12.8.16/raw,,57,12/8/16,,OS,12x12,,nasser,,FALSE
1245,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OS_V_6x6_0_0000062.OCT,TRUE,drogo_OS_V_6x6_0_0000062.OCT,,monkey_11_12.8.16/raw,,62,12/8/16,,OS,6x6,,nasser,,FALSE
1246,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OS_V_6x6_0_0000067.OCT,TRUE,drogo_OS_V_6x6_0_0000067.OCT,,monkey_11_12.8.16/raw,,67,12/8/16,,OS,6x6,,nasser,,FALSE
1247,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OS_V_5x5_0_0000072.OCT,TRUE,drogo_OS_V_5x5_0_0000072.OCT,,monkey_11_12.8.16/raw,,72,12/8/16,,OS,5x5,,nasser,,FALSE
1248,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OS_V_5x5_0_0000077.OCT,TRUE,drogo_OS_V_5x5_0_0000077.OCT,,monkey_11_12.8.16/raw,,77,12/8/16,,OS,5x5,,nasser,,FALSE
1249,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OS_V_3x3_0_0000082.OCT,TRUE,drogo_OS_V_3x3_0_0000082.OCT,,monkey_11_12.8.16/raw,,82,12/8/16,,OS,3x3,,nasser,,FALSE
1250,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OS_V_3x3_0_0000087.OCT,TRUE,drogo_OS_V_3x3_0_0000087.OCT,,monkey_11_12.8.16/raw,,87,12/8/16,,OS,3x3,,nasser,,FALSE
1251,11,,,TRUE,"[200, 200, 1024]",monkey_11_12.8.16/raw/drogo_OS_V_2x2_0_0000092.OCT,TRUE,drogo_OS_V_2x2_0_0000092.OCT,,monkey_11_12.8.16/raw,,92,12/8/16,,OS,,,nasser,,FALSE
1252,11,,,FALSE,"[400, 300, 1024]",monkey_11_12.8.16/raw/drogo_OS_V_2x2_0_0000097.OCT,TRUE,drogo_OS_V_2x2_0_0000097.OCT,,monkey_11_12.8.16/raw,,97,12/8/16,,OS,,,nasser,,FALSE
1253,11,,,FALSE,,,FALSE,,,monkey_11_12.8.16/raw,,,12/8/16,,,,,nasser,,FALSE
1254,11,,0-2,FALSE,,,FALSE,,,monkey_11_12.8.16/raw,,,12/8/16,,,,,nasser,,FALSE
1255,11,,-0.7,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_12x12_0_0000102.OCT,TRUE,drogo_OD_V_12x12_0_0000102.OCT,,monkey_11_12.8.16/raw,,102,12/8/16,,OD,12x12,,nasser,,FALSE
1256,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_12x12_0_0000107.OCT,TRUE,drogo_OD_V_12x12_0_0000107.OCT,,monkey_11_12.8.16/raw,,107,12/8/16,,OD,12x12,,nasser,,FALSE
1257,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_6x6_0_0000112.OCT,TRUE,drogo_OD_V_6x6_0_0000112.OCT,,monkey_11_12.8.16/raw,,112,12/8/16,,OD,6x6,,nasser,,FALSE
1258,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_6x6_0_0000117.OCT,TRUE,drogo_OD_V_6x6_0_0000117.OCT,,monkey_11_12.8.16/raw,,117,12/8/16,,OD,6x6,,nasser,,FALSE
1259,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_6x6_0_0000122.OCT,TRUE,drogo_OD_V_6x6_0_0000122.OCT,,monkey_11_12.8.16/raw,,122,12/8/16,,OD,6x6,,nasser,,FALSE
1260,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_5x5_0_0000127.OCT,TRUE,drogo_OD_V_5x5_0_0000127.OCT,,monkey_11_12.8.16/raw,,127,12/8/16,,OD,5x5,,nasser,,FALSE
1261,11,,0.4,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000132.OCT,TRUE,drogo_OD_V_3x3_0_0000132.OCT,,monkey_11_12.8.16/raw,,132,12/8/16,,OD,3x3,,nasser,,FALSE
1262,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000137.OCT,TRUE,drogo_OD_V_3x3_0_0000137.OCT,,monkey_11_12.8.16/raw,,137,12/8/16,,OD,3x3,,nasser,,FALSE
1263,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000142.OCT,TRUE,drogo_OD_V_3x3_0_0000142.OCT,,monkey_11_12.8.16/raw,,142,12/8/16,,OD,3x3,,nasser,,FALSE
1264,11,,,TRUE,"[200, 200, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_2x2_0_0000147.OCT,TRUE,drogo_OD_V_2x2_0_0000147.OCT,,monkey_11_12.8.16/raw,,147,12/8/16,,OD,,,nasser,,FALSE
1265,11,,,FALSE,"[400, 300, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_2x2_0_0000152.OCT,TRUE,drogo_OD_V_2x2_0_0000152.OCT,,monkey_11_12.8.16/raw,,152,12/8/16,,OD,,,nasser,,FALSE
1266,11,,,FALSE,,,FALSE,,,monkey_11_12.8.16/raw,,,12/8/16,,,,,nasser,,FALSE
1267,11,,-1.1,FALSE,,,FALSE,,,monkey_11_12.8.16/raw,,,12/8/16,,OS,,,nasser,,FALSE
1268,11,,-1,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_12x12_0_0000157.OCT,TRUE,drogo_OD_V_12x12_0_0000157.OCT,,monkey_11_12.8.16/raw,,157,12/8/16,,OS,12x12,,nasser,,FALSE
1269,11,,-1.2,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_12x12_0_0000162.OCT,TRUE,drogo_OD_V_12x12_0_0000162.OCT,,monkey_11_12.8.16/raw,,162,12/8/16,,OS,12x12,,nasser,,FALSE
1270,11,,-1.1,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_6x6_0_0000167.OCT,TRUE,drogo_OD_V_6x6_0_0000167.OCT,,monkey_11_12.8.16/raw,,167,12/8/16,,OS,6x6,,nasser,,FALSE
1271,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_6x6_0_0000172.OCT,TRUE,drogo_OD_V_6x6_0_0000172.OCT,,monkey_11_12.8.16/raw,,172,12/8/16,,OS,6x6,,nasser,,FALSE
1272,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_5x5_0_0000177.OCT,TRUE,drogo_OD_V_5x5_0_0000177.OCT,,monkey_11_12.8.16/raw,,177,12/8/16,,OS,5x5,,nasser,,FALSE
1273,11,,,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_5x5_0_0000182.OCT,TRUE,drogo_OD_V_5x5_0_0000182.OCT,,monkey_11_12.8.16/raw,,182,12/8/16,,OS,5x5,,nasser,,FALSE
1274,11,,-1,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000187.OCT,TRUE,drogo_OD_V_3x3_0_0000187.OCT,,monkey_11_12.8.16/raw,,187,12/8/16,,OS,3x3,,nasser,,FALSE
1275,11,,-1,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000192.OCT,TRUE,drogo_OD_V_3x3_0_0000192.OCT,,monkey_11_12.8.16/raw,,192,12/8/16,,OS,3x3,,nasser,,FALSE
1276,11,14.8,6.5,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_12x12_0_0000197.OCT,TRUE,drogo_OD_V_12x12_0_0000197.OCT,,monkey_11_12.8.16/raw,,197,12/8/16,,OD,12x12,,nasser,,FALSE
1277,11,14.8,6.5,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_6x6_0_0000202.OCT,TRUE,drogo_OD_V_6x6_0_0000202.OCT,,monkey_11_12.8.16/raw,,202,12/8/16,,OD,6x6,,nasser,,FALSE
1278,11,14.8,6.5,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_6x6_0_0000207.OCT,TRUE,drogo_OD_V_6x6_0_0000207.OCT,,monkey_11_12.8.16/raw,,207,12/8/16,,OD,6x6,,nasser,,FALSE
1279,11,14.8,6.4,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_5x5_0_0000212.OCT,TRUE,drogo_OD_V_5x5_0_0000212.OCT,,monkey_11_12.8.16/raw,,212,12/8/16,,OD,5x5,,nasser,,FALSE
1280,11,14.8,6.4,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000217.OCT,TRUE,drogo_OD_V_3x3_0_0000217.OCT,,monkey_11_12.8.16/raw,,217,12/8/16,,OD,3x3,,nasser,,FALSE
1281,11,14.8,6.4,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000222.OCT,TRUE,drogo_OD_V_3x3_0_0000222.OCT,,monkey_11_12.8.16/raw,,222,12/8/16,,OD,3x3,,nasser,,FALSE
1282,11,14.8,6.4,TRUE,"[200, 200, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_2x2_0_0000227.OCT,TRUE,drogo_OD_V_2x2_0_0000227.OCT,,monkey_11_12.8.16/raw,,227,12/8/16,,OD,,,nasser,,FALSE
1283,11,14.8,6.2,FALSE,"[400, 300, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_2x2_0_0000232.OCT,TRUE,drogo_OD_V_2x2_0_0000232.OCT,,monkey_11_12.8.16/raw,,232,12/8/16,,OD,,,nasser,,FALSE
1284,11,14.8,6.2,FALSE,,,FALSE,,,monkey_11_12.8.16/raw,,,12/8/16,,,,,nasser,,FALSE
1285,11,14.8,6.2,FALSE,,,FALSE,,,monkey_11_12.8.16/raw,,,12/8/16,,,,,nasser,,FALSE
1286,11,14.8,6.2,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_12x12_0_0000772.OCT,TRUE,drogo_OD_V_12x12_0_0000772.OCT,,monkey_11_12.8.16/raw,,772,12/8/16,,OD,12x12,,nasser,,FALSE
1287,11,14.8,6.2,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_6x6_0_0000777.OCT,TRUE,drogo_OD_V_6x6_0_0000777.OCT,,monkey_11_12.8.16/raw,,777,12/8/16,,OD,6x6,,nasser,,FALSE
1288,11,14.8,6.2,FALSE,,,FALSE,,,monkey_11_12.8.16/raw,,,12/8/16,,,,,nasser,,FALSE
1289,11,15.1,6.2,FALSE,,,FALSE,,,monkey_11_12.8.16/raw,,,12/8/16,,,,,nasser,,FALSE
1290,11,15.1,9.6,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OS_V_12x12_0_0000782.OCT,TRUE,drogo_OS_V_12x12_0_0000782.OCT,,monkey_11_12.8.16/raw,,782,12/8/16,,OS,12x12,,nasser,,FALSE
1291,11,15.1,10.1,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OS_V_6x6_0_0000787.OCT,TRUE,drogo_OS_V_6x6_0_0000787.OCT,,monkey_11_12.8.16/raw,,787,12/8/16,,,6x6,,nasser,,FALSE
1292,11,15.1,10.1,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OS_V_6x6_0_0000792.OCT,TRUE,drogo_OS_V_6x6_0_0000792.OCT,,monkey_11_12.8.16/raw,,792,12/8/16,,,6x6,,nasser,,FALSE
1293,11,15.1,10.1,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OS_V_6x6_0_0000797.OCT,TRUE,drogo_OS_V_6x6_0_0000797.OCT,,monkey_11_12.8.16/raw,,797,12/8/16,,,5x5,,nasser,,FALSE
1294,11,15.1,12,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OS_V_3x3_0_0000802.OCT,TRUE,drogo_OS_V_3x3_0_0000802.OCT,,monkey_11_12.8.16/raw,,802,12/8/16,,,3x3,,nasser,,FALSE
1295,11,15.1,12,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OS_V_3x3_0_0000807.OCT,TRUE,drogo_OS_V_3x3_0_0000807.OCT,,monkey_11_12.8.16/raw,,807,12/8/16,,,3x3,,nasser,,FALSE
1296,11,8.7,6.2,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000237.OCT,TRUE,drogo_OD_V_3x3_0_0000237.OCT,,monkey_11_12.8.16/raw,,237,12/8/16,,OD,3x3,,nasser,,FALSE
1297,11,8.7,6.2,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000242.OCT,TRUE,drogo_OD_V_3x3_0_0000242.OCT,,monkey_11_12.8.16/raw,,242,12/8/16,,OD,3x3,,nasser,,FALSE
1298,11,8.7,6.2,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000247.OCT,TRUE,drogo_OD_V_3x3_0_0000247.OCT,,monkey_11_12.8.16/raw,,247,12/8/16,,OD,3x3,,nasser,,FALSE
1299,11,8.7,6.2,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000252.OCT,TRUE,drogo_OD_V_3x3_0_0000252.OCT,,monkey_11_12.8.16/raw,,252,12/8/16,,OD,3x3,,nasser,,FALSE
1300,11,8.4,6.2,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000257.OCT,TRUE,drogo_OD_V_3x3_0_0000257.OCT,,monkey_11_12.8.16/raw,,257,12/8/16,,OD,3x3,,nasser,,FALSE
1301,11,8.4,6.2,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000262.OCT,TRUE,drogo_OD_V_3x3_0_0000262.OCT,,monkey_11_12.8.16/raw,,262,12/8/16,,OD,3x3,,nasser,,FALSE
1302,11,8.4,6.1,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000267.OCT,TRUE,drogo_OD_V_3x3_0_0000267.OCT,,monkey_11_12.8.16/raw,,267,12/8/16,,OD,3x3,,nasser,,FALSE
1303,11,8.4,6.1,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000272.OCT,TRUE,drogo_OD_V_3x3_0_0000272.OCT,,monkey_11_12.8.16/raw,,272,12/8/16,,OD,3x3,,nasser,,FALSE
1304,11,8.4,4.4,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000277.OCT,TRUE,drogo_OD_V_3x3_0_0000277.OCT,,monkey_11_12.8.16/raw,,277,12/8/16,,OD,3x3,,nasser,,FALSE
1305,11,8.4,4.1,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000282.OCT,TRUE,drogo_OD_V_3x3_0_0000282.OCT,,monkey_11_12.8.16/raw,,282,12/8/16,,OD,3x3,,nasser,,FALSE
1306,11,8.4,4.1,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000287.OCT,TRUE,drogo_OD_V_3x3_0_0000287.OCT,,monkey_11_12.8.16/raw,,287,12/8/16,,OD,3x3,,nasser,,FALSE
1307,11,8.4,4.1,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000292.OCT,TRUE,drogo_OD_V_3x3_0_0000292.OCT,,monkey_11_12.8.16/raw,,292,12/8/16,,OD,3x3,,nasser,,FALSE
1308,11,8.4,4.1,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000297.OCT,TRUE,drogo_OD_V_3x3_0_0000297.OCT,,monkey_11_12.8.16/raw,,297,12/8/16,,OD,3x3,,nasser,,FALSE
1309,11,8.4,5.6,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000302.OCT,TRUE,drogo_OD_V_3x3_0_0000302.OCT,,monkey_11_12.8.16/raw,,302,12/8/16,,OD,3x3,,nasser,,FALSE
1310,11,8.4,7.6,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000307.OCT,TRUE,drogo_OD_V_3x3_0_0000307.OCT,,monkey_11_12.8.16/raw,,307,12/8/16,,OD,3x3,,nasser,,FALSE
1311,11,8.5,9.1,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000312.OCT,TRUE,drogo_OD_V_3x3_0_0000312.OCT,,monkey_11_12.8.16/raw,,312,12/8/16,,OD,3x3,,nasser,,FALSE
1312,11,8.5,10.7,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000317.OCT,TRUE,drogo_OD_V_3x3_0_0000317.OCT,,monkey_11_12.8.16/raw,,317,12/8/16,,OD,3x3,,nasser,,FALSE
1313,11,8.5,11.5,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000322.OCT,TRUE,drogo_OD_V_3x3_0_0000322.OCT,,monkey_11_12.8.16/raw,,322,12/8/16,,OD,3x3,,nasser,,FALSE
1314,11,8.5,11.5,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000327.OCT,TRUE,drogo_OD_V_3x3_0_0000327.OCT,,monkey_11_12.8.16/raw,,327,12/8/16,,OD,3x3,,nasser,,FALSE
1315,11,8.5,9.7,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000332.OCT,TRUE,drogo_OD_V_3x3_0_0000332.OCT,,monkey_11_12.8.16/raw,,332,12/8/16,,OD,3x3,,nasser,,FALSE
1316,11,8.5,8.7,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000337.OCT,TRUE,drogo_OD_V_3x3_0_0000337.OCT,,monkey_11_12.8.16/raw,,337,12/8/16,,OD,3x3,,nasser,,FALSE
1317,11,8.5,7.8,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000342.OCT,TRUE,drogo_OD_V_3x3_0_0000342.OCT,,monkey_11_12.8.16/raw,,342,12/8/16,,OD,3x3,,nasser,,FALSE
1318,11,8.5,7.8,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_12x12_0_0000347.OCT,TRUE,drogo_OD_V_12x12_0_0000347.OCT,,monkey_11_12.8.16/raw,,347,12/8/16,,OD,12x12,,nasser,,FALSE
1319,11,8.5,7.8,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_6x6_0_0000352.OCT,TRUE,drogo_OD_V_6x6_0_0000352.OCT,,monkey_11_12.8.16/raw,,352,12/8/16,,OD,6x6,,nasser,,FALSE
1320,11,8.5,7.8,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_6x6_0_0000357.OCT,TRUE,drogo_OD_V_6x6_0_0000357.OCT,,monkey_11_12.8.16/raw,,357,12/8/16,,OD,6x6,,nasser,,FALSE
1321,11,8.5,7.9,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_6x6_0_0000362.OCT,TRUE,drogo_OD_V_6x6_0_0000362.OCT,,monkey_11_12.8.16/raw,,362,12/8/16,,OD,5x5,,nasser,,FALSE
1322,11,8.5,7.9,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000367.OCT,TRUE,drogo_OD_V_3x3_0_0000367.OCT,,monkey_11_12.8.16/raw,,367,12/8/16,,OD,3x3,,nasser,,FALSE
1323,11,8.5,7.9,TRUE,"[200, 200, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_2x2_0_0000372.OCT,TRUE,drogo_OD_V_2x2_0_0000372.OCT,,monkey_11_12.8.16/raw,,372,12/8/16,,OD,,,nasser,,FALSE
1324,11,8.5,7.9,FALSE,"[400, 300, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_2x2_0_0000377.OCT,TRUE,drogo_OD_V_2x2_0_0000377.OCT,,monkey_11_12.8.16/raw,,377,12/8/16,,OD,,,nasser,,FALSE
1325,11,15,8.8,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000382.OCT,TRUE,drogo_OD_V_3x3_0_0000382.OCT,,monkey_11_12.8.16/raw,,382,12/8/16,,OD,3x3,,nasser,,FALSE
1326,11,15,8.8,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000387.OCT,TRUE,drogo_OD_V_3x3_0_0000387.OCT,,monkey_11_12.8.16/raw,,387,12/8/16,,OD,3x3,,nasser,,FALSE
1327,11,15.8,9,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000392.OCT,TRUE,drogo_OD_V_3x3_0_0000392.OCT,,monkey_11_12.8.16/raw,,392,12/8/16,,OD,3x3,,nasser,,FALSE
1328,11,15.8,9,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000397.OCT,TRUE,drogo_OD_V_3x3_0_0000397.OCT,,monkey_11_12.8.16/raw,,397,12/8/16,,OD,3x3,,nasser,,FALSE
1329,11,15.8,9,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000402.OCT,TRUE,drogo_OD_V_3x3_0_0000402.OCT,,monkey_11_12.8.16/raw,,402,12/8/16,,OD,3x3,,nasser,,FALSE
1330,11,15.8,8.9,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000407.OCT,TRUE,drogo_OD_V_3x3_0_0000407.OCT,,monkey_11_12.8.16/raw,,407,12/8/16,,OD,3x3,,nasser,,FALSE
1331,11,15.8,8.9,TRUE,"[400, 400, 1024]",monkey_11_12.8.16/raw/drogo_OD_V_3x3_0_0000412.OCT,TRUE,drogo_OD_V_3x3_0_0000412.OCT,,monkey_11_12.8.16/raw,,412,12/8/16,,OD,3x3,,nasser,,FALSE
